image,code_g,cell_type,height,width,chemin
MY_348102.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_348237.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_34839.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_34902.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_349045.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_35139.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_351627.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_352151.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_354736.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_355269.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_356970.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_357096.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_357655.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_35929.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_360170.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_36108.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_361524.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_36253.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_36263.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_364905.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_365260.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_365367.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_365478.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_365894.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_366074.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_366198.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_366660.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_366760.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_367960.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_368726.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_36939.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_370244.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_370716.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_37089.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_373768.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_374353.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_375825.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_37729.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_377665.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_378165.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_378388.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_378707.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_379326.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_380050.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_380564.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_380682.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_382427.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_382714.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_382855.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_382967.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_383620.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_384587.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_384910.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_384984.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_386684.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_38787.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_391121.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_391175.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_395179.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_395492.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_396014.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_396433.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_397206.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_397449.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_397699.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_39791.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_398878.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_399205.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_400712.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_401595.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_402499.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_403116.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_403208.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_403450.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_403991.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_405059.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_405189.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_405493.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_406153.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_406693.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_407015.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_407951.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_408149.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_408830.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_409798.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_411258.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_41163.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_412950.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_413709.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_41429.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_415231.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_415539.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_418673.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_419294.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_420074.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_420171.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_420638.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_420714.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_421128.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_422387.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_42264.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_423491.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_423502.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_423958.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_424239.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_426001.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_42829.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_428595.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_429336.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_430911.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_431915.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_432444.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_433031.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_433445.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_434851.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_435058.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_436403.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_436928.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_436981.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_437099.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_437694.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_438326.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_438704.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_439142.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_441275.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_44187.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_442608.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_443706.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_444422.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_444564.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_447830.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_448011.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_449150.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_44959.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_449858.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_451389.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_454723.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_455915.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_45860.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_45895.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_460940.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_461295.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_46138.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_462446.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_463215.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_46606.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_466230.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_466965.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_4691.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_469252.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_470101.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_470228.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_470356.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_471394.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_471812.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_472410.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_47265.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_473712.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_475970.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_476208.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_476921.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_47749.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_478123.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_479047.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_479364.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_480081.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_481076.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_481411.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_481948.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_482158.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_482727.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_482967.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_485534.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_486264.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_486536.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_489538.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_489753.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_492576.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_493670.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_493717.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_494276.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_494502.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_495898.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_497800.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_498198.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_498640.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_498997.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_499027.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_499127.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_500259.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_500315.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_501416.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_501558.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_50402.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_504047.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_50428.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_5047.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_505011.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_505118.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_505449.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_50604.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_506594.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_507166.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_507649.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_508074.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_509611.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_509726.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_511064.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_513069.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_513277.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_513453.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_514023.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_514784.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_51557.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_517512.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_517725.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_518131.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
MY_519627.jpg,IG,ig,363,360,D:\Work - Data\Projects\Red Blood Cells\Images\Mendeley_Data_Barcelona\ig\
