image,code_g,cell_type,height,width,chemin,code_spe
PLATELET_509377.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_198187.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_511652.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_113492.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_797104.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_517815.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_301260.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_52539.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_532385.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_621479.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_191962.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_176913.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_804318.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_837568.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_759253.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_378960.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_409225.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_124657.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_140656.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_119701.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_966564.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_842396.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_139160.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_292758.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_259133.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_780335.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_51604.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_461408.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_359345.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_949291.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_273761.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_54978.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_886669.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_191090.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_942003.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_270476.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_723672.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_354120.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_697177.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_929427.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_273514.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_81382.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_144282.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_217445.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_470809.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_873695.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_239760.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_783733.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_163319.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_802552.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_798567.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_202507.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_303117.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_12842.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_88262.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_46783.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_622915.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_985489.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_207852.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_181250.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_558374.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_115165.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_147287.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_822250.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_742193.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_554367.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_632203.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_211701.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_75396.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_7825.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_392709.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_309721.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_362986.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_239925.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_51868.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_245641.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_345087.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_287352.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_57415.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_827830.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_477943.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_27989.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_140524.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_495244.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_741867.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_725416.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_895210.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_694640.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_347962.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_778199.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_897061.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_502156.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_729936.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_401976.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_900486.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_119734.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_664106.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_305301.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_606239.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_464137.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_744565.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_705093.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_767344.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_722203.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_224898.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_827845.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_440528.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_525238.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_219754.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_237971.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_38247.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_108045.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_926253.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_52706.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_416432.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_172042.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_14217.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_838881.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_336464.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_334655.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_378737.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_528894.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_388223.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_277488.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_484245.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_365644.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_867860.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_111038.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_249982.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_930360.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_592947.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_586921.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_428155.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_99109.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_187297.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_172742.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_745693.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_223639.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_246544.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_200728.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_349928.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_194436.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_451831.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_725087.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_804852.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_647094.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_828450.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_137525.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_369393.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_628606.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_380908.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_649714.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_410839.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_109056.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_249904.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_94670.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_304195.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_889906.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_561480.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_40518.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_2806.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_706678.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_885144.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
PLATELET_274431.jpg,PLA,platelet,363,360,/content/drive/MyDrive/Kaggle/DataScientest_Blood_Cells_project/Mendeley_Data_Barcelona/platelet/,PLATELET
